player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season,transfer_direction,international_transfer,from_country,to_country
4395,Johan Hansma,Centre-Back,19,Netherlands,PEC Zwolle U19,PEC Zwolle '82,-,-,1988/1989,in,False,Netherlands,Netherlands
312474,Gert-Peter de Gunst,Defender,19,Netherlands,PEC Zwolle U21,PEC Zwolle '82,-,-,1988/1989,in,False,Netherlands,Netherlands
149034,Wilco van Buuren,Midfielder,26,Netherlands,PEC Zwolle '82,Willem II,-,?,1988/1989,out,False,Netherlands,Netherlands
671757,Detlef Le Grand,Defender,20,Netherlands,PEC Zwolle '82,Emmen,-,?,1988/1989,out,False,Netherlands,Netherlands
242705,Alex Booy,Midfielder,27,Netherlands,PEC Zwolle '82,Heracles,-,?,1988/1989,out,False,Netherlands,Netherlands
120376,Mustafa Yücedag,Attacking Midfield,22,Turkey,PEC Zwolle '82,Sariyer,-,?,1988/1989,out,True,Netherlands,Turkey
674041,Frank Lampenscherf,Goalkeeper,22,Netherlands,PEC Zwolle '82,FC Wageningen,-,?,1988/1989,out,False,Netherlands,Netherlands
149033,Bert de Meijer,Left Midfield,21,Netherlands,PEC Zwolle '82,Ajax,-,"End of loanJun 30, 1988",1988/1989,out,False,Netherlands,Netherlands
208862,Michel van Oostrum,Centre-Forward,21,Netherlands,PEC Zwolle '82,Ajax,-,"End of loanJun 30, 1988",1988/1989,out,False,Netherlands,Netherlands
243467,Ron Jans,Forward,29,Netherlands,Mazda SC,SC Veendam,-,?,1988/1989,in,True,Japan,Netherlands
318083,René van Tilburg,Forward,25,Netherlands,Helmond Sport,SC Veendam,-,?,1988/1989,in,False,Netherlands,Netherlands
330496,Ben de Jong,Midfielder,24,Netherlands,Unknown,SC Veendam,-,?,1988/1989,in,True,,Netherlands
346598,Ernst Söllner,Midfielder,24,Netherlands,Unknown,SC Veendam,-,?,1988/1989,in,True,,Netherlands
318083,René van Tilburg,Forward,26,Netherlands,SC Veendam,NEC Nijmegen,-,€45k,1988/1989,out,False,Netherlands,Netherlands
186350,Theo ten Caat,Attacking Midfield,23,Netherlands,SC Veendam,FC Groningen,-,?,1988/1989,out,False,Netherlands,Netherlands
17345,Danny Hoekman,Forward,23,Netherlands,Roda JC,VVV-Venlo,-,Free transfer,1988/1989,in,False,Netherlands,Netherlands
227414,Jeroen Boere,Centre-Forward,20,Netherlands,De Graafschap,VVV-Venlo,-,?,1988/1989,in,False,Netherlands,Netherlands
330488,Harry van den Ham,Centre-Forward,33,Netherlands,Holland,VVV-Venlo,-,?,1988/1989,in,False,Netherlands,Netherlands
4463,Earnie Stewart,Centre-Forward,19,United States,UDI '19,VVV-Venlo,-,?,1988/1989,in,False,Netherlands,Netherlands
243335,Harold Derix,Defender,18,Netherlands,VVV-Venlo U21,VVV-Venlo,-,-,1988/1989,in,False,Netherlands,Netherlands
206343,Maurice Graef,Centre-Forward,18,Netherlands,VVV-Venlo U21,VVV-Venlo,-,-,1988/1989,in,False,Netherlands,Netherlands
243336,Jay Driessen,Attacking Midfield,18,Netherlands,VVV-Venlo U21,VVV-Venlo,-,-,1988/1989,in,False,Netherlands,Netherlands
149131,Rob Rijnink,Midfielder,22,Netherlands,AZ Alkmaar,VVV-Venlo,-,,1988/1989,in,False,Netherlands,Netherlands
138022,Petteri Korkala,Goalkeeper,21,Finland,VVV-Venlo,Alem. Aachen,-,?,1988/1989,out,True,Netherlands,Germany
221394,John Lammers,Centre-Forward,24,Netherlands,VVV-Venlo,SC Toulon Var,-,?,1988/1989,out,True,Netherlands,France
242322,René Eijer,Forward,25,Netherlands,VVV-Venlo,Vitesse,-,?,1988/1989,out,False,Netherlands,Netherlands
350696,Robert Janssen,Midfielder,20,Netherlands,VVV-Venlo,Eindhoven,-,?,1988/1989,out,False,Netherlands,Netherlands
101756,Stan Valckx,Sweeper,24,Netherlands,VVV-Venlo,PSV Eindhoven,-,?,1988/1989,out,False,Netherlands,Netherlands
227414,Jeroen Boere,Centre-Forward,21,Netherlands,VVV-Venlo,De Graafschap,-,Loan,1988/1989,out,False,Netherlands,Netherlands
229369,Bert Verhagen,Centre-Back,22,Netherlands,VVV-Venlo,PSV Eindhoven,-,"End of loanJan 1, 1989",1988/1989,out,False,Netherlands,Netherlands
241540,Ger van Rosmalen,Left-Back,33,Netherlands,VVV-Venlo,Retired,-,-,1988/1989,out,True,Netherlands,
150915,Raymond Libregts,Defender,23,Netherlands,VVV-Venlo,Sparta R.,-,,1988/1989,out,False,Netherlands,Netherlands
188784,Guy François,Midfielder,30,Belgium,VVV-Venlo,KSK Beveren,-,"End of loanJun 30, 1988",1988/1989,out,True,Netherlands,Belgium
81554,Flemming Povlsen,Centre-Forward,22,Denmark,1. FC Köln,PSV Eindhoven,-,€2.00m,1989/1990,in,True,Germany,Netherlands
150526,Michel Boerebach,Midfielder,26,Netherlands,Roda JC,PSV Eindhoven,-,€726k,1989/1990,in,False,Netherlands,Netherlands
150543,Dick Schreuder,Defensive Midfield,17,Netherlands,SDV Barneveld,PSV Eindhoven,-,Free transfer,1989/1990,in,False,Netherlands,Netherlands
150187,Jerry de Jong,Centre-Back,24,Netherlands,Heerenveen,PSV Eindhoven,-,?,1989/1990,in,False,Netherlands,Netherlands
134594,Kalusha Bwalya,Centre-Forward,25,Zambia,Cercle Brugge,PSV Eindhoven,-,?,1989/1990,in,True,Belgium,Netherlands
139650,Twan Scheepers,Centre-Forward,17,Netherlands,PSV U19,PSV Eindhoven,-,-,1989/1990,in,False,Netherlands,Netherlands
223417,John Hoeks,Forward,19,Netherlands,PSV U19,PSV Eindhoven,-,-,1989/1990,in,False,Netherlands,Netherlands
223772,Lloyd Kammeron,Centre-Forward,17,Netherlands,PSV U19,PSV Eindhoven,-,-,1989/1990,in,False,Netherlands,Netherlands
150538,Jan Nederburgh,Goalkeeper,31,Netherlands,Roda JC,PSV Eindhoven,-,,1989/1990,in,False,Netherlands,Netherlands
117257,Hendrie Krüzen,Left Winger,24,Netherlands,FC Den Bosch,PSV Eindhoven,-,"End of loanJun 30, 1989",1989/1990,in,False,Netherlands,Netherlands
151178,Frank Berghuis,Left Winger,22,Netherlands,PEC Zwolle '82,PSV Eindhoven,-,"End of loanJun 30, 1989",1989/1990,in,False,Netherlands,Netherlands
7940,Ronald Koeman,Sweeper,26,Netherlands,PSV Eindhoven,FC Barcelona,-,€5.67m,1989/1990,out,True,Netherlands,Spain
101997,Hans Gillhaus,Centre-Forward,25,Netherlands,PSV Eindhoven,Aberdeen FC,-,€1.30m,1989/1990,out,True,Netherlands,Scotland
151180,Anton Janssen,Left Midfield,25,Netherlands,PSV Eindhoven,KV Kortrijk,-,?,1989/1990,out,True,Netherlands,Belgium
661033,Marc Scheepers,Forward,19,Netherlands,PSV Eindhoven,Eindhoven,-,?,1989/1990,out,False,Netherlands,Netherlands
103736,John Veldman,Centre-Back,21,Netherlands,PSV Eindhoven,Willem II,-,?,1989/1990,out,False,Netherlands,Netherlands
151178,Frank Berghuis,Left Winger,22,Netherlands,PSV Eindhoven,FC Volendam,-,?,1989/1990,out,False,Netherlands,Netherlands
229369,Bert Verhagen,Centre-Back,22,Netherlands,PSV Eindhoven,Roda JC,-,?,1989/1990,out,False,Netherlands,Netherlands
4364,Patrick Lodewijks,Goalkeeper,22,Netherlands,PSV Eindhoven,FC Groningen,-,?,1989/1990,out,False,Netherlands,Netherlands
151190,Cemal Yilmaz,Central Midfield,20,Turkey,PSV Eindhoven,Sariyer,-,?,1989/1990,out,True,Netherlands,Turkey
117257,Hendrie Krüzen,Left Winger,24,Netherlands,PSV Eindhoven,KV Kortrijk,-,?,1989/1990,out,True,Netherlands,Belgium
95374,Sören Lerby,Central Midfield,31,Denmark,PSV Eindhoven,Retired,-,-,1989/1990,out,True,Netherlands,
148449,Carlo L'Ami,Goalkeeper,23,Netherlands,PSV Eindhoven,Excelsior,-,"End of loanJun 30, 1989",1989/1990,out,False,Netherlands,Netherlands
108126,Roberto Lanckohr,Attacking Midfield,19,Netherlands,Haarlem,MVV Maastricht,-,?,1989/1990,in,False,Netherlands,Netherlands
318065,Marc Quaden,Forward,18,Belgium,Unknown,MVV Maastricht,-,?,1989/1990,in,True,,Netherlands
301458,Theo van den Boogaard,Goalkeeper,23,Netherlands,Helmond Sport,MVV Maastricht,-,?,1989/1990,in,False,Netherlands,Netherlands
150921,Edwin van Berge Henegouwen,Sweeper,27,Netherlands,VVV-Venlo,MVV Maastricht,-,?,1989/1990,in,False,Netherlands,Netherlands
672715,Robbie Servais,Defensive Midfield,13,Netherlands,Unknown,MVV Maastricht,-,?,1989/1990,in,True,,Netherlands
95241,Erwin Vanderbroeck,Midfielder,21,Netherlands,MVV Maastricht,Sint-Truiden,-,Loan,1989/1990,out,True,Netherlands,Belgium
248055,Ger Schuman,Midfielder,21,Netherlands,MVV Maastricht,Helmond Sport,-,?,1989/1990,out,False,Netherlands,Netherlands
135647,Ernie Brandts,Centre-Back,33,Netherlands,MVV Maastricht,Germinal Ekeren,-,?,1989/1990,out,True,Netherlands,Belgium
330452,Richard Hermans,Midfielder,22,Netherlands,MVV Maastricht,FC Vinkenslag,-,?,1989/1990,out,False,Netherlands,Netherlands
330453,John de Jong,Left-Back,23,Netherlands,MVV Maastricht,Retired,-,-,1989/1990,out,True,Netherlands,
150854,Danny Muller,Attacking Midfield,19,Netherlands,Barcelona Atl.,Ajax Amsterdam,-,?,1989/1990,in,True,Spain,Netherlands
133936,Dennis van Wijk,Left-Back,26,Netherlands,Club Brugge,Ajax Amsterdam,-,?,1989/1990,in,True,Belgium,Netherlands
14834,Sonny Silooy,Centre-Back,25,Netherlands,Racing Paris 1,Ajax Amsterdam,-,?,1989/1990,in,True,France,Netherlands
149016,Sjaak Storm,Goalkeeper,27,Netherlands,FC Groningen,Ajax Amsterdam,-,?,1989/1990,in,False,Netherlands,Netherlands
9858,Michel Kreek,Left-Back,18,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
188511,Reinaldo Arnhem,Midfielder,18,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
351,Bryan Roy,Right Winger,19,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
108131,Erik Regtop,Defensive Midfield,21,Netherlands,FC Groningen,Ajax Amsterdam,-,"End of loanJun 30, 1989",1989/1990,in,False,Netherlands,Netherlands
101053,Rob Witschge,Left Midfield,22,Netherlands,Ajax Amsterdam,Saint-Étienne,-,€1.13m,1989/1990,out,True,Netherlands,France
541,Frank Verlaat,Centre-Back,21,Netherlands,Ajax Amsterdam,Lausanne-Sport,-,?,1989/1990,out,True,Netherlands,Switzerland
186463,Erik Tammer,Centre-Forward,20,Netherlands,Ajax Amsterdam,AZ Alkmaar,-,?,1989/1990,out,False,Netherlands,Netherlands
149188,Petri Tiainen,Midfielder,22,Finland,Ajax Amsterdam,HJK Helsinki,-,?,1989/1990,out,True,Netherlands,Finland
117258,Arnold Mühren,Left Midfield,38,Netherlands,Ajax Amsterdam,Retired,-,-,1989/1990,out,True,Netherlands,
148093,Claus Nielsen,Centre-Forward,25,Denmark,Panathinaikos,FC Twente Enschede,-,?,1989/1990,in,True,Greece,Netherlands
230723,Marco Kamerling,Forward,18,Netherlands,Unknown,FC Twente Enschede,-,?,1989/1990,in,True,,Netherlands
99754,Marcel Peeper,Left Midfield,23,Netherlands,Haarlem,FC Twente Enschede,-,?,1989/1990,in,False,Netherlands,Netherlands
230721,Miquel Calomarde Ranieri,Midfielder,18,Netherlands,Unknown,FC Twente Enschede,-,?,1989/1990,in,True,,Netherlands
150606,Jan Gaasbeek,Midfielder,26,Netherlands,DOVO,FC Twente Enschede,-,?,1989/1990,in,False,Netherlands,Netherlands
215687,Per Steffensen,Attacking Midfield,26,Denmark,Bröndby IF,FC Twente Enschede,-,?,1989/1990,in,True,Denmark,Netherlands
230722,Richard de Boer,Defender,18,Netherlands,Unknown,FC Twente Enschede,-,?,1989/1990,in,True,,Netherlands
4582,Sander Boschker,Goalkeeper,18,Netherlands,FC Twente U19,FC Twente Enschede,-,-,1989/1990,in,False,Netherlands,Netherlands
148408,Erik ten Hag,Centre-Back,19,Netherlands,FC Twente U19,FC Twente Enschede,-,-,1989/1990,in,False,Netherlands,Netherlands
12629,André Karnebeek,Centre-Back,18,Netherlands,FC Twente U19,FC Twente Enschede,-,-,1989/1990,in,False,Netherlands,Netherlands
230724,René Nijhuis,Midfielder,20,Netherlands,FC Twente U19,FC Twente Enschede,-,-,1989/1990,in,False,Netherlands,Netherlands
796,Berthil ter Avest,Left Midfield,18,Netherlands,FC Twente U19,FC Twente Enschede,-,-,1989/1990,in,False,Netherlands,Netherlands
327924,Eric van Rossum,Centre-Back,26,Netherlands,Willem II,FC Twente Enschede,-,"End of loanJun 30, 1989",1989/1990,in,False,Netherlands,Netherlands
7298,Marco Roelofsen,Central Midfield,21,Netherlands,FC Twente Enschede,NEC Nijmegen,-,Loan,1989/1990,out,False,Netherlands,Netherlands
197399,Ulrich Wilson,Left-Back,25,Netherlands,FC Twente Enschede,FC Groningen,-,?,1989/1990,out,False,Netherlands,Netherlands
327925,Henry Meijerman,Midfielder,29,Netherlands,FC Twente Enschede,PEC Zwolle '82,-,?,1989/1990,out,False,Netherlands,Netherlands
181360,Mika Lipponen,Centre-Forward,25,Finland,FC Twente Enschede,FC Aarau,-,?,1989/1990,out,True,Netherlands,Switzerland
243404,Wim Balm,Left Midfield,29,Netherlands,FC Twente Enschede,Frigg Oslo FK,-,?,1989/1990,out,True,Netherlands,Norway
150834,Piet Keur,Centre-Forward,28,Netherlands,FC Twente Enschede,Feyenoord,-,?,1989/1990,out,False,Netherlands,Netherlands
221003,Frank Tempelman,Midfielder,18,Netherlands,FC Twente Enschede,Unknown,-,?,1989/1990,out,True,Netherlands,
327924,Eric van Rossum,Centre-Back,26,Netherlands,FC Twente Enschede,Germinal Ekeren,-,Loan,1989/1990,out,True,Netherlands,Belgium
101758,John de Wolf,Centre-Back,26,Netherlands,FC Groningen,Feyenoord Rotterdam,-,€771k,1989/1990,in,False,Netherlands,Netherlands
117416,József Kiprich,Centre-Forward,25,Hungary,Tatabánya,Feyenoord Rotterdam,-,€591k,1989/1990,in,True,Hungary,Netherlands
221370,Steve Wasiman,Midfielder,26,Netherlands,Excelsior,Feyenoord Rotterdam,-,€82k,1989/1990,in,False,Netherlands,Netherlands
243554,Jan Mulder,Midfielder,28,Netherlands,Sparta R.,Feyenoord Rotterdam,-,€23k,1989/1990,in,False,Netherlands,Netherlands
92229,Ulrich Van Gobbel,Right-Back,18,Netherlands,Willem II,Feyenoord Rotterdam,-,?,1989/1990,in,False,Netherlands,Netherlands
150834,Piet Keur,Centre-Forward,28,Netherlands,FC Twente,Feyenoord Rotterdam,-,?,1989/1990,in,False,Netherlands,Netherlands
186322,Rene Brochard,Defender,20,Netherlands,Unknown,Feyenoord Rotterdam,-,?,1989/1990,in,True,,Netherlands
221368,Ed Roos,Forward,22,Netherlands,PEC Zwolle '82,Feyenoord Rotterdam,-,?,1989/1990,in,False,Netherlands,Netherlands
85437,Gerrit Plomp,Centre-Back,26,Netherlands,VfL Bochum,Feyenoord Rotterdam,-,?,1989/1990,in,True,Germany,Netherlands
106963,Stanislav Griga,Centre-Forward,28,Slovakia,Sparta CKD Praha,Feyenoord Rotterdam,-,?,1989/1990,in,True,Czech Republic,Netherlands
107125,Regi Blinker,Left Midfield,20,Netherlands,BVV,Feyenoord Rotterdam,-,?,1989/1990,in,False,Netherlands,Netherlands
7292,Remco Schol,Centre-Back,16,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
186329,Arjan van der Plas,Midfielder,17,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
4574,Raymond Victoria,Central Midfield,16,Curacao,Feyenoord U19,Feyenoord Rotterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
186320,Dwight Blackson,Forward,17,Netherlands,Feyenoord U19,Feyenoord Rotterdam,-,-,1989/1990,in,False,Netherlands,Netherlands
151053,Tom Krommendijk,Midfielder,22,Netherlands,Cercle Brugge,Feyenoord Rotterdam,-,"End of loanJun 30, 1989",1989/1990,in,True,Belgium,Netherlands
223768,Peter Barendse,Midfielder,22,Netherlands,Feyenoord Rotterdam,BVV,-,€204k,1989/1990,out,False,Netherlands,Netherlands
221263,Jimmy Simons,Right Winger,18,Netherlands,Feyenoord Rotterdam,SVV,-,€45k,1989/1990,out,False,Netherlands,Netherlands
221368,Ed Roos,Forward,23,Netherlands,Feyenoord Rotterdam,Excelsior,-,€34k,1989/1990,out,False,Netherlands,Netherlands
97912,Wlodzimierz Smolarek,Left Winger,32,Poland,Feyenoord Rotterdam,FC Utrecht,-,?,1989/1990,out,False,Netherlands,Netherlands
152296,René Hofman,Right Winger,28,Netherlands,Feyenoord Rotterdam,Roda JC,-,?,1989/1990,out,False,Netherlands,Netherlands
214221,Henryk Bolesta,Goalkeeper,31,Poland,Feyenoord Rotterdam,Roda JC,-,?,1989/1990,out,False,Netherlands,Netherlands
152368,Peter Houtman,Centre-Forward,32,Netherlands,Feyenoord Rotterdam,Sparta R.,-,?,1989/1990,out,False,Netherlands,Netherlands
186452,Steve Goossen,Centre-Back,20,Netherlands,Feyenoord Rotterdam,Lierse SK,-,?,1989/1990,out,True,Netherlands,Belgium
149035,Martin van Geel,Midfielder,29,Netherlands,Feyenoord Rotterdam,Willem II,-,?,1989/1990,out,False,Netherlands,Netherlands
186323,Ricardo de Jongh,Goalkeeper,20,Netherlands,Feyenoord Rotterdam,FC Den Haag,-,Loan,1989/1990,out,False,Netherlands,Netherlands
221369,Zier Tebbenhoff,Forward,18,Netherlands,Feyenoord Rotterdam,SVV,-,?,1989/1990,out,False,Netherlands,Netherlands
227414,Jeroen Boere,Centre-Forward,22,Netherlands,VVV-Venlo,Roda JC Kerkrade,-,?,1989/1990,in,False,Netherlands,Netherlands
214221,Henryk Bolesta,Goalkeeper,31,Poland,Feyenoord,Roda JC Kerkrade,-,?,1989/1990,in,False,Netherlands,Netherlands
152296,René Hofman,Right Winger,28,Netherlands,Feyenoord,Roda JC Kerkrade,-,?,1989/1990,in,False,Netherlands,Netherlands
297360,Peter van der Waart,Forward,26,Netherlands,PEC Zwolle '82,Roda JC Kerkrade,-,?,1989/1990,in,False,Netherlands,Netherlands
229369,Bert Verhagen,Centre-Back,22,Netherlands,PSV Eindhoven,Roda JC Kerkrade,-,?,1989/1990,in,False,Netherlands,Netherlands
4611,Ger Senden,Right-Back,17,Netherlands,Roda JC U19,Roda JC Kerkrade,-,-,1989/1990,in,False,Netherlands,Netherlands
150526,Michel Boerebach,Midfielder,26,Netherlands,Roda JC Kerkrade,PSV Eindhoven,-,€726k,1989/1990,out,False,Netherlands,Netherlands
243494,Manuel Sanchez Torres,Right Winger,30,Spain,Roda JC Kerkrade,NEC Nijmegen,-,?,1989/1990,out,False,Netherlands,Netherlands
170387,Sieb Dijkstra,Goalkeeper,22,Netherlands,Roda JC Kerkrade,AZ Alkmaar,-,Loan,1989/1990,out,False,Netherlands,Netherlands
117259,Wilbert Suvrijn,Defensive Midfield,26,Netherlands,Roda JC Kerkrade,Montpellier,-,?,1989/1990,out,True,Netherlands,France
189575,Frits Nöllgen,Midfielder,24,Netherlands,Roda JC Kerkrade,KSK Kermt,-,?,1989/1990,out,True,Netherlands,Belgium
188601,Huub Smeets,Centre-Forward,35,Netherlands,Roda JC Kerkrade,Retired,-,-,1989/1990,out,True,Netherlands,
150538,Jan Nederburgh,Goalkeeper,31,Netherlands,Roda JC Kerkrade,PSV Eindhoven,-,,1989/1990,out,False,Netherlands,Netherlands
4364,Patrick Lodewijks,Goalkeeper,22,Netherlands,PSV Eindhoven,FC Groningen,-,?,1989/1990,in,False,Netherlands,Netherlands
197372,Geon Weering,Attacking Midfield,19,Netherlands,Unknown,FC Groningen,-,?,1989/1990,in,True,,Netherlands
197362,Arnold Reinders,Midfielder,18,Netherlands,Unknown,FC Groningen,-,?,1989/1990,in,True,,Netherlands
197347,Grafton Holband,Midfielder,24,Netherlands,Unknown,FC Groningen,-,?,1989/1990,in,True,,Netherlands
313670,René van der Duin,Midfielder,19,Netherlands,Unknown,FC Groningen,-,?,1989/1990,in,True,,Netherlands
197399,Ulrich Wilson,Left-Back,25,Netherlands,FC Twente,FC Groningen,-,?,1989/1990,in,False,Netherlands,Netherlands
147875,Richard Elzinga,Right-Back,19,Netherlands,Unknown,FC Groningen,-,?,1989/1990,in,True,,Netherlands
101758,John de Wolf,Centre-Back,26,Netherlands,FC Groningen,Feyenoord,-,€771k,1989/1990,out,False,Netherlands,Netherlands
350593,Philip Souissa,Defender,21,Netherlands,FC Groningen,Oranje Nassau,-,Free transfer,1989/1990,out,False,Netherlands,Netherlands
148976,Edwin Bakker,Left Winger,24,Netherlands,FC Groningen,Haarlem,-,Free transfer,1989/1990,out,False,Netherlands,Netherlands
207019,Dick Koster,Midfielder,20,Netherlands,FC Groningen,Veendam 1894,-,Free transfer,1989/1990,out,False,Netherlands,Netherlands
17164,Eric Groeleken,Centre-Forward,23,Netherlands,FC Groningen,Maccabi Haifa,-,?,1989/1990,out,True,Netherlands,Israel
149016,Sjaak Storm,Goalkeeper,27,Netherlands,FC Groningen,Ajax,-,?,1989/1990,out,False,Netherlands,Netherlands
207047,Johan Tukker,Goalkeeper,34,Netherlands,FC Groningen,Heerenveen,-,?,1989/1990,out,False,Netherlands,Netherlands
108131,Erik Regtop,Defensive Midfield,21,Netherlands,FC Groningen,Ajax,-,"End of loanJun 30, 1989",1989/1990,out,False,Netherlands,Netherlands
223768,Peter Barendse,Midfielder,22,Netherlands,Feyenoord,BVV Den Bosch,-,€204k,1989/1990,in,False,Netherlands,Netherlands
242344,Ad van de Wiel,Centre-Forward,30,Netherlands,RKC Waalwijk,BVV Den Bosch,-,€91k,1989/1990,in,False,Netherlands,Netherlands
149033,Bert de Meijer,Left Midfield,22,Netherlands,PEC Zwolle '82,BVV Den Bosch,-,€68k,1989/1990,in,False,Netherlands,Netherlands
267352,Vladimir Laisina,Right Winger,18,Netherlands,Unknown,BVV Den Bosch,-,?,1989/1990,in,True,,Netherlands
186721,Erik Meulendijk,Defender,18,Netherlands,Unknown,BVV Den Bosch,-,?,1989/1990,in,True,,Netherlands
350485,Michel Beukers,Midfielder,28,Netherlands,Sparta R.,BVV Den Bosch,-,"End of loanJun 1, 1989",1989/1990,in,False,Netherlands,Netherlands
189345,Henk Grim,Centre-Forward,27,Netherlands,AZ Alkmaar,BVV Den Bosch,-,"End of loanJun 30, 1989",1989/1990,in,False,Netherlands,Netherlands
189345,Henk Grim,Centre-Forward,27,Netherlands,BVV Den Bosch,NEC Nijmegen,-,€75k,1989/1990,out,False,Netherlands,Netherlands
248241,Lowie van Schijndel,Forward,22,Netherlands,BVV Den Bosch,Heracles,-,Loan,1989/1990,out,False,Netherlands,Netherlands
207836,Ruud Brood,Midfielder,26,Netherlands,BVV Den Bosch,Willem II,-,?,1989/1990,out,False,Netherlands,Netherlands
251709,Coen Burg,Midfielder,21,Netherlands,BVV Den Bosch,Poederlee,-,?,1989/1990,out,True,Netherlands,Belgium
107125,Regi Blinker,Left Midfield,20,Netherlands,BVV Den Bosch,Feyenoord,-,?,1989/1990,out,False,Netherlands,Netherlands
350485,Michel Beukers,Midfielder,28,Netherlands,BVV Den Bosch,Retired,-,-,1989/1990,out,True,Netherlands,
328190,Cor Adriaanse,Defender,33,Netherlands,BVV Den Bosch,Retired,-,-,1989/1990,out,True,Netherlands,
148383,Fred van der Hoorn,Centre-Back,25,Netherlands,BVV Den Bosch,Dundee United,-,,1989/1990,out,True,Netherlands,Scotland
