,player_id,player_name,player_position,player_age,player_nat,from_team,to_team,season,transfer_direction,international_transfer,from_country,to_country,market_value_number,transfer_fee_number,transfer_fee_other
7736,19255,Rui Almeida Monteiro,Midfielder,19,Cape Verde,Neptunus,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7737,223318,Rody Hoegee,Goalkeeper,19,Netherlands,Unknown,Sparta Rotterdam,1996/1997,in,True,,Netherlands,0.0,0,?
7738,294859,Fabian Gelderblom,Forward,22,Netherlands,sv ARC,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7739,330723,Barry Dubbeldeman,Defender,20,Netherlands,Feyenoord U21,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7740,4560,Kew Jaliens,Centre-Back,18,Netherlands,Sparta U19,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7741,27616,John Nieuwenburg,Defensive Midfield,17,Netherlands,Sparta U19,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7742,44811,Nixon Dias,Forward,16,Netherlands,Sparta U19,Sparta Rotterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7743,4744,Jochem van der Hoeven,Centre-Back,20,Netherlands,Sparta Rotterdam,Vitesse,1996/1997,out,False,Netherlands,Netherlands,0.0,900,
7744,4554,Ali Elkhattabi,Centre-Forward,19,Morocco,Sparta Rotterdam,Heerenveen,1996/1997,out,False,Netherlands,Netherlands,0.0,360,
7745,97081,Joseph Addo,Centre-Back,25,Ghana,Sparta Rotterdam,FSV Frankfurt,1996/1997,out,True,Netherlands,Germany,0.0,0,Free transfer
7746,142378,Wim Bubberman,Centre-Back,26,Netherlands,Sparta Rotterdam,Admira/Wacker,1996/1997,out,True,Netherlands,Austria,0.0,0,Free transfer
7747,225094,Lotfi Amhaouch,Midfielder,25,Morocco,Sparta Rotterdam,Unknown,1996/1997,out,True,Netherlands,,0.0,0,?
7748,4739,Frank Kooiman,Goalkeeper,26,Netherlands,Sparta Rotterdam,VVV-Venlo,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7749,225108,Dennis de Bruin,Defender,24,Netherlands,Sparta Rotterdam,Telstar,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7750,7305,Arjan Bosschaart,Right Winger,24,Netherlands,Sparta Rotterdam,FC Zwolle,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7751,150751,Nico Jalink,Right Midfield,32,Netherlands,Sparta Rotterdam,NAC Breda,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7752,19193,Roel Buikema,Left Midfield,20,Netherlands,Sparta Rotterdam,MVV Maastricht,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7753,103736,John Veldman,Centre-Back,28,Netherlands,Sparta Rotterdam,Ajax,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7754,225164,Edgar van der Roer,Centre-Forward,24,Netherlands,Sparta Rotterdam,VVV-Venlo,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7755,150636,Chris van den Dungen,Left Winger,36,Netherlands,Sparta Rotterdam,Retired,1996/1997,out,True,Netherlands,,0.0,0,-
7756,4744,Jochem van der Hoeven,Centre-Back,20,Netherlands,Sparta R.,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,900,
7757,3427,Sander Westerveld,Goalkeeper,21,Netherlands,FC Twente,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,900,
7758,3853,Nikolaos Machlas,Centre-Forward,23,Greece,OFI Crete,Vitesse Arnhem,1996/1997,in,True,Greece,Netherlands,0.0,875,
7759,148378,John van den Brom,Attacking Midfield,29,Netherlands,Istanbulspor,Vitesse Arnhem,1996/1997,in,True,Turkey,Netherlands,0.0,0,?
7760,102521,Joaquín del Olmo,Central Midfield,27,Mexico,América,Vitesse Arnhem,1996/1997,in,True,Mexico,Netherlands,0.0,0,?
7761,186452,Steve Goossen,Centre-Back,27,Netherlands,Lierse SK,Vitesse Arnhem,1996/1997,in,True,Belgium,Netherlands,0.0,0,?
7762,221721,Joe Bacak,Midfielder,23,Australia,Melbourne Knights,Vitesse Arnhem,1996/1997,in,True,Australia,Netherlands,0.0,0,?
7763,4427,Yevgen Levchenko,Central Midfield,18,Ukraine,CSKA Moscow II,Vitesse Arnhem,1996/1997,in,True,Russia,Netherlands,0.0,0,?
7764,147756,Ferdi Vierklau,Right-Back,23,Netherlands,FC Utrecht,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7765,230460,Richards Nass,Goalkeeper,22,Netherlands,NEC Nijmegen,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7766,19092,Martijn Kuiper,Centre-Back,17,Netherlands,Vitesse U19,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7767,221722,Tom Bloeming,Defender,19,Netherlands,Vitesse U21,Vitesse Arnhem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7768,34481,John Stegeman,Centre-Forward,19,Netherlands,Vitesse Arnhem,Helmond Sport,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Loan
7769,3644,Raymond van der Gouw,Goalkeeper,33,Netherlands,Vitesse Arnhem,Man Utd,1996/1997,out,True,Netherlands,England,0.0,0,Free transfer
7770,4427,Yevgen Levchenko,Central Midfield,18,Ukraine,Vitesse Arnhem,Helmond Sport,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Loan
7771,173723,Arjan Vermeulen,Left-Back,27,Netherlands,Vitesse Arnhem,OGC Nice,1996/1997,out,True,Netherlands,France,0.0,0,?
7772,207856,Edwin Gorter,Attacking Midfield,32,Netherlands,Vitesse Arnhem,NAC Breda,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7773,140506,Martin Laamers,Midfielder,28,Netherlands,Vitesse Arnhem,KRC Harelbeke,1996/1997,out,True,Netherlands,Belgium,0.0,0,?
7774,186343,Huub Loeffen,Centre-Forward,24,Netherlands,Vitesse Arnhem,Willem II,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7775,296749,Raymond Atteveld,Centre-Back,30,Netherlands,Vitesse Arnhem,FC Groningen,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7776,149247,Rob Alflen,Defensive Midfield,28,Netherlands,Vitesse Arnhem,Sparta R.,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7777,186420,Leo Koswal,Right Winger,20,Netherlands,Vitesse Arnhem,MVV Maastricht,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7778,242869,Saïd Larossi,Defender,23,Netherlands,Vitesse Arnhem,Unknown,1996/1997,out,True,Netherlands,,0.0,0,?
7779,149510,Mariano Juan,Centre-Back,20,Argentina,River Plate,Ajax Amsterdam,1996/1997,in,True,Argentina,Netherlands,0.0,0,?
7780,103736,John Veldman,Centre-Back,28,Netherlands,Sparta R.,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7781,149508,Iván Gabrich,Centre-Forward,23,Argentina,Newell's,Ajax Amsterdam,1996/1997,in,True,Argentina,Netherlands,0.0,0,?
7782,4831,Tijani Babangida,Right Winger,22,Nigeria,Roda JC,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7783,60067,Dani,Attacking Midfield,19,Portugal,Sporting CP,Ajax Amsterdam,1996/1997,in,True,Portugal,Netherlands,0.0,0,?
7784,3158,Mario Melchiot,Right-Back,19,Netherlands,Ajax U21,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7785,12145,Milan Berck Beelenkamp,Right-Back,18,Netherlands,Ajax U19,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7786,19400,Menno Willems,Left-Back,19,Netherlands,Ajax U21,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7787,4444,Kofi Mensah,Right-Back,18,Ghana,Ajax U19,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7788,74787,Arno Splinter,Defender,18,Netherlands,Ajax U19,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7789,108137,Elijah Louhenapessy,Defensive Midfield,19,Netherlands,Ajax U19,Ajax Amsterdam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,-
7790,13241,Finidi George,Right Winger,25,Nigeria,Ajax Amsterdam,Real Betis,1996/1997,out,True,Netherlands,Spain,0.0,10000,
7791,3133,Nwankwo Kanu,Centre-Forward,20,Nigeria,Ajax Amsterdam,Inter,1996/1997,out,True,Netherlands,Italy,0.0,3930,
7792,5758,Edgar Davids,Central Midfield,23,Netherlands,Ajax Amsterdam,Milan,1996/1997,out,True,Netherlands,Italy,0.0,0,Free transfer
7793,4570,Denny Landzaat,Central Midfield,20,Netherlands,Ajax Amsterdam,MVV Maastricht,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7794,4375,Michael Reiziger,Right-Back,23,Netherlands,Ajax Amsterdam,Milan,1996/1997,out,True,Netherlands,Italy,0.0,0,Free transfer
7795,16326,Márcio Santos,Centre-Back,27,Brazil,Ajax Amsterdam,Atlético-MG,1996/1997,out,True,Netherlands,Brazil,0.0,0,Loan
7796,14834,Sonny Silooy,Centre-Back,32,Netherlands,Ajax Amsterdam,Arm. Bielefeld,1996/1997,out,True,Netherlands,Germany,0.0,0,?
7797,13392,Chris Kanu,Right-Back,16,Nigeria,Ajax Amsterdam,FC Lugano,1996/1997,out,True,Netherlands,Switzerland,0.0,0,Loan
7798,3336,Hayden Foxe,Centre-Back,19,Australia,Ajax Amsterdam,Arm. Bielefeld,1996/1997,out,True,Netherlands,Germany,0.0,0,?
7799,13260,Fabian Wilnis,Right-Back,25,Netherlands,NAC Breda,De Graafschap Doetinchem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,Free transfer
7800,512,Hans van de Haar,Centre-Forward,21,Netherlands,Haarlem,De Graafschap Doetinchem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7801,19326,Wasio Taiwo,Centre-Forward,19,Nigeria,Shooting Stars,De Graafschap Doetinchem,1996/1997,in,True,Nigeria,Netherlands,0.0,0,?
7802,86014,Ali Ibrahim,Centre-Forward,26,Ghana,Grasshoppers,De Graafschap Doetinchem,1996/1997,in,True,Switzerland,Netherlands,0.0,0,?
7803,197421,Dennis te Braak,Midfielder,23,Netherlands,VVV-Venlo,De Graafschap Doetinchem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7804,186417,Martijn Besselink,Goalkeeper,21,Netherlands,MVV Maastricht,De Graafschap Doetinchem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7805,148366,Michel Nok,Defender,24,Netherlands,Telstar,De Graafschap Doetinchem,1996/1997,in,False,Netherlands,Netherlands,0.0,0,
7806,4372,Patrick Paauwe,Centre-Back,20,Netherlands,De Graafschap Doetinchem,Fortuna Sittard,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7807,197415,Rob Matthaei,Midfielder,29,Netherlands,De Graafschap Doetinchem,FC Volendam,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7808,149165,Hennie Meijer,Centre-Forward,34,Netherlands,De Graafschap Doetinchem,Veendam,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7809,197423,René van de Brink,Right Winger,30,Netherlands,De Graafschap Doetinchem,FC Utrecht,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7810,14966,Benny Gall,Goalkeeper,25,Denmark,De Graafschap Doetinchem,Shrewsbury,1996/1997,out,True,Netherlands,England,0.0,0,?
7811,222709,René van den Brink,Forward,30,Netherlands,De Graafschap Doetinchem,FC Utrecht,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7812,4550,Miel Mans,Right Midfield,18,Netherlands,Hellas Sport,FC Volendam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,Free transfer
7813,9944,Ayhan Tumani,Centre-Forward,24,Germany,Arm. Bielefeld,FC Volendam,1996/1997,in,True,Germany,Netherlands,0.0,0,Free transfer
7814,221492,Ab Plugboer,Midfielder,32,Netherlands,FC Utrecht,FC Volendam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7815,221475,Joeri Molenaar,Midfielder,19,Netherlands,Unknown,FC Volendam,1996/1997,in,True,,Netherlands,0.0,0,?
7816,206900,Gert Aandewiel,Defensive Midfield,26,Netherlands,Quick Boys,FC Volendam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7817,197415,Rob Matthaei,Midfielder,29,Netherlands,De Graafschap,FC Volendam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7818,221462,Dennis Klein,Defender,23,Netherlands,Unknown,FC Volendam,1996/1997,in,True,,Netherlands,0.0,0,?
7819,224180,Klaas Klein,Midfielder,20,Netherlands,Unknown,FC Volendam,1996/1997,in,True,,Netherlands,0.0,0,?
7820,221474,Cees Marbus,Centre-Back,27,Netherlands,Go Ahead Eagles,FC Volendam,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7821,224163,Fred Admiraal,Goalkeeper,28,Netherlands,Unknown,FC Volendam,1996/1997,in,True,,Netherlands,0.0,0,?
7822,6249,Robert Molenaar,Centre-Back,27,Netherlands,FC Volendam,Leeds,1996/1997,out,True,Netherlands,England,0.0,1400,
7823,197399,Ulrich Wilson,Left-Back,32,Netherlands,FC Volendam,Emmen,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7824,230436,Edwin van Holten,Goalkeeper,25,Netherlands,FC Volendam,Excelsior,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7825,242380,Björn Lindenbergh,Right-Back,20,Netherlands,FC Volendam,Unknown,1996/1997,out,True,Netherlands,,0.0,0,?
7826,150801,Krzystof Bociek,Centre-Forward,22,Poland,FC Volendam,AZ Alkmaar,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7827,230405,Jacintho Mormon,Forward,21,Netherlands,FC Volendam,Unknown,1996/1997,out,True,Netherlands,,0.0,0,?
7828,230426,Miroslav Stefanović,Forward,29,Serbia,FC Volendam,Excelsior,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7829,29915,Maickel Ferrier,Centre-Back,20,Netherlands,FC Volendam,Salernitana,1996/1997,out,True,Netherlands,Italy,0.0,0,?
7830,189314,Arie Obdam,Forward,23,Netherlands,FC Volendam,Roda JC,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7831,206352,Jerry Simons,Attacking Midfield,26,Netherlands,FC Volendam,CA Osasuna,1996/1997,out,True,Netherlands,Spain,0.0,0,?
7832,17987,Elroy Kromheer,Sweeper,26,Netherlands,FC Volendam,FC Zwolle,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7833,4536,Oscar Moens,Goalkeeper,23,Netherlands,Go Ahead Eagles,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,340,
7834,4552,Barry Opdam,Centre-Back,20,Netherlands,FC Lisse,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,Free transfer
7835,150791,Hamisi Amani-Dove,Forward,22,United States,Scarlet Knights,AZ Alkmaar,1996/1997,in,True,United States,Netherlands,0.0,0,Free transfer
7836,4555,Max Huiberts,Left Winger,26,Netherlands,Bor. M'gladbach,AZ Alkmaar,1996/1997,in,True,Germany,Netherlands,0.0,0,Free transfer
7837,117257,Hendrie Krüzen,Left Winger,31,Netherlands,Heracles,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7838,107129,Ruud Heus,Left-Back,35,Netherlands,Feyenoord,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7839,150801,Krzystof Bociek,Centre-Forward,22,Poland,FC Volendam,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,?
7840,223771,Maurice Gijzen,Forward,21,Netherlands,Unknown,AZ Alkmaar,1996/1997,in,True,,Netherlands,0.0,0,?
7841,101997,Hans Gillhaus,Centre-Forward,33,Netherlands,Gamba Osaka,AZ Alkmaar,1996/1997,in,True,Japan,Netherlands,0.0,0,?
7842,30743,Melvin Donleben,Midfielder,20,Netherlands,Haarlem,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,"End of loanDec 31, 1996"
7843,150814,Niels Gerestein,Midfielder,24,Netherlands,Unknown,AZ Alkmaar,1996/1997,in,True,,Netherlands,0.0,0,
7844,150825,Donny Huysen,Forward,22,Netherlands,MVV Maastricht,AZ Alkmaar,1996/1997,in,False,Netherlands,Netherlands,0.0,0,"End of loanJun 1, 1996"
7845,14868,Dick Kooijman,Defensive Midfield,24,Netherlands,AZ Alkmaar,Emmen,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7846,150794,Bernard Ayree,Defender,23,Ghana,AZ Alkmaar,FC Zwolle,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7847,223771,Maurice Gijzen,Forward,21,Netherlands,AZ Alkmaar,Haarlem,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7848,30743,Melvin Donleben,Midfielder,20,Netherlands,AZ Alkmaar,Haarlem,1996/1997,out,False,Netherlands,Netherlands,0.0,0,Loan
7849,150834,Piet Keur,Centre-Forward,35,Netherlands,AZ Alkmaar,Haarlem,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7850,150891,Alex Weeling,Midfielder,22,Netherlands,AZ Alkmaar,Haarlem,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7851,150903,Roy van der Mije,Defender,20,Netherlands,AZ Alkmaar,Heracles,1996/1997,out,False,Netherlands,Netherlands,0.0,0,?
7852,150803,Rini Coolen,Defender,29,Netherlands,AZ Alkmaar,Retired,1996/1997,out,True,Netherlands,,0.0,0,-
7853,150538,Jan Nederburgh,Goalkeeper,38,Netherlands,AZ Alkmaar,Telstar,1996/1997,out,False,Netherlands,Netherlands,0.0,0,
7854,30,Archil Arveladze,Centre-Forward,24,Georgia,Trabzonspor,NAC Breda,1997/1998,in,True,Turkey,Netherlands,0.0,500,
7855,521,Rade Bogdanovic,Centre-Forward,27,Serbia,Atlético Madrid,NAC Breda,1997/1998,in,True,Spain,Netherlands,0.0,0,Loan
7856,4635,Erwin van de Looi,Centre-Back,25,Netherlands,Vitesse,NAC Breda,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7857,4614,Kevin Van Dessel,Left Midfield,18,Belgium,Germinal Ekeren,NAC Breda,1997/1998,in,True,Belgium,Netherlands,0.0,0,?
7858,179338,Bart De Roover,Centre-Back,29,Belgium,Lierse SK,NAC Breda,1997/1998,in,True,Belgium,Netherlands,0.0,0,?
7859,29582,Ante Milicic,Centre-Forward,23,Australia,Sydney United,NAC Breda,1997/1998,in,True,Australia,Netherlands,0.0,0,?
7860,152223,Glenn Helder,Left Winger,28,Netherlands,Arsenal,NAC Breda,1997/1998,in,True,England,Netherlands,0.0,0,?
7861,101581,Jeong-yun No,Centre-Forward,26,"Korea, South",Sanf. Hiroshima,NAC Breda,1997/1998,in,True,Japan,Netherlands,0.0,0,?
7862,4443,Nebojsa Gudelj,Left-Back,27,Serbia,CD Toledo,NAC Breda,1997/1998,in,True,Spain,Netherlands,0.0,0,?
7863,4455,Alfred Schreuder,Defensive Midfield,24,Netherlands,RKC Waalwijk,NAC Breda,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7864,197342,John Feskens,Midfielder,31,Netherlands,Willem II,NAC Breda,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7865,17296,Frank Broers,Left-Back,19,Netherlands,NAC Breda U19,NAC Breda,1997/1998,in,False,Netherlands,Netherlands,0.0,0,-
7866,4548,Barry van Galen,Central Midfield,27,Netherlands,NAC Breda,AZ Alkmaar,1997/1998,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7867,16254,Mark Minnaert,Midfielder,21,Belgium,NAC Breda,Hoek,1997/1998,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7868,207856,Edwin Gorter,Attacking Midfield,34,Netherlands,NAC Breda,Revolution,1997/1998,out,True,Netherlands,United States,0.0,0,Free transfer
7869,3813,Tony Vidmar,Left-Back,27,Australia,NAC Breda,Rangers,1997/1998,out,True,Netherlands,Scotland,0.0,0,Free transfer
7870,21597,François Gesthuizen,Right Midfield,24,Netherlands,NAC Breda,Fortuna Sittard,1997/1998,out,False,Netherlands,Netherlands,0.0,0,Free transfer
7871,207873,Björn Langeveld,Defender,19,Netherlands,NAC Breda,ADO Den Haag,1997/1998,out,False,Netherlands,Netherlands,0.0,0,?
7872,221727,Pascal Beeken,Goalkeeper,23,Belgium,NAC Breda,KV Mechelen,1997/1998,out,True,Netherlands,Belgium,0.0,0,?
7873,150751,Nico Jalink,Right Midfield,33,Netherlands,NAC Breda,Sparta R.,1997/1998,out,False,Netherlands,Netherlands,0.0,0,?
7874,207259,Paulo Da Costa Tavares,Midfielder,18,Angola,NAC Breda,Unknown,1997/1998,out,True,Netherlands,,0.0,0,?
7875,221731,Jean-Claude Mukanya,Defender,29,DR Congo,NAC Breda,Eendracht Aalst,1997/1998,out,True,Netherlands,Belgium,0.0,0,?
7876,4434,Bob Peeters,Centre-Forward,23,Belgium,Lierse SK,Roda JC Kerkrade,1997/1998,in,True,Belgium,Netherlands,0.0,0,Free transfer
7877,189302,Edwin Grünholz,Forward,28,Netherlands,ADO Den Haag,Roda JC Kerkrade,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7878,4701,Igor Tomasic,Centre-Back,20,Bulgaria,Croatia Zagreb,Roda JC Kerkrade,1997/1998,in,True,Croatia,Netherlands,0.0,0,?
7879,19622,Jörg Kässmann,Goalkeeper,28,Germany,Bor. M'gladbach,Roda JC Kerkrade,1997/1998,in,True,Germany,Netherlands,0.0,0,?
7880,186786,Stephan 't Hart,Defender,26,Netherlands,Scheveningen,Roda JC Kerkrade,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7881,20904,Nenad Miskovic,Left Midfield,21,Bosnia-Herzegovina,Rad Belgrade,Roda JC Kerkrade,1997/1998,in,True,Serbia,Netherlands,0.0,0,?
7882,4298,Mariusz Kukielka,Centre-Back,20,Poland,GKS Belchatow,Roda JC Kerkrade,1997/1998,in,True,Poland,Netherlands,0.0,0,?
7883,74220,Gábor Torma,Centre-Forward,20,Hungary,Cercle Brugge,Roda JC Kerkrade,1997/1998,in,True,Belgium,Netherlands,0.0,0,?
7884,18486,Rastislav Mores,Midfielder,21,Slovakia,NEC Nijmegen,Roda JC Kerkrade,1997/1998,in,False,Netherlands,Netherlands,0.0,0,?
7885,32170,Bernard Samuel Tchoutang,Left Winger,21,Cameroon,KRC Genk,Roda JC Kerkrade,1997/1998,in,True,Belgium,Netherlands,0.0,0,?
7886,9504,Joos Valgaeren,Centre-Back,21,Belgium,KV Mechelen,Roda JC Kerkrade,1997/1998,in,True,Belgium,Netherlands,0.0,0,?
7887,189295,Nikola Damjanac,Goalkeeper,25,Serbia,Partizan,Roda JC Kerkrade,1997/1998,in,True,Serbia,Netherlands,0.0,0,?
7888,16245,Grégory Delwarte,Goalkeeper,19,Belgium,Roda JC U19,Roda JC Kerkrade,1997/1998,in,False,Netherlands,Netherlands,0.0,0,-
7889,4559,Gerald Sibon,Centre-Forward,23,Netherlands,Roda JC Kerkrade,Ajax,1997/1998,out,False,Netherlands,Netherlands,0.0,2250,
7890,8018,Ruud Hesp,Goalkeeper,31,Netherlands,Roda JC Kerkrade,FC Barcelona,1997/1998,out,True,Netherlands,Spain,0.0,1100,
7891,4345,André Ooijer,Centre-Back,23,Netherlands,Roda JC Kerkrade,PSV Eindhoven,1997/1998,out,False,Netherlands,Netherlands,0.0,450,
7892,929,Henri Heeren,Right-Back,22,Netherlands,Roda JC Kerkrade,Alem. Aachen,1997/1998,out,True,Netherlands,Germany,0.0,0,Free transfer
7893,206346,Piotr Kasperski,Midfielder,25,Poland,Roda JC Kerkrade,Amica Wronki,1997/1998,out,True,Netherlands,Poland,0.0,0,?
7894,22740,Jan-Pieter Martens,Attacking Midfield,23,Belgium,Roda JC Kerkrade,Sturm Graz,1997/1998,out,True,Netherlands,Austria,0.0,0,?
7895,4609,Mark Luijpers,Left-Back,26,Netherlands,Roda JC Kerkrade,MVV Maastricht,1997/1998,out,False,Netherlands,Netherlands,0.0,0,Loan
7896,22223,Maarten Schops,Defensive Midfield,21,Belgium,Roda JC Kerkrade,RKC Waalwijk,1997/1998,out,False,Netherlands,Netherlands,0.0,0,Loan
7897,20904,Nenad Miskovic,Left Midfield,22,Bosnia-Herzegovina,Roda JC Kerkrade,Proleter Zrenj.,1997/1998,out,True,Netherlands,Serbia,0.0,0,?
7898,101753,Stephan Van Der Heyden,Left Midfield,28,Belgium,Roda JC Kerkrade,LOSC Lille,1997/1998,out,True,Netherlands,France,0.0,0,?
7899,67673,Hans Spillmann,Goalkeeper,28,Netherlands,Roda JC Kerkrade,MVV Maastricht,1997/1998,out,False,Netherlands,Netherlands,0.0,0,?
7900,19329,Dennis van der Ree,Right-Back,18,Netherlands,Barendrecht,FC Utrecht,1997/1998,in,False,Netherlands,Netherlands,0.0,0,Free transfer
7901,4493,Emmanuel Nwakire,Left-Back,18,Nigeria,Jasper United,FC Utrecht,1997/1998,in,True,Nigeria,Netherlands,0.0,0,Free transfer
7902,3558,Scott Booth,Centre-Forward,26,Scotland,Bor. Dortmund,FC Utrecht,1997/1998,in,True,Germany,Netherlands,0.0,0,Loan
